sys_costs,i,r,t,Value
inv_h2_production,electrolyzer,p8,2044,0.000238
inv_h2_production,electrolyzer,p19,2032,101250118.857485
inv_h2_production,electrolyzer,p19,2035,86335.241021
inv_h2_production,electrolyzer,p37,2041,0.120295
inv_h2_production,electrolyzer,p38,2041,0.164805
inv_h2_production,electrolyzer,p42,2044,-3e-06
inv_h2_production,electrolyzer,p48,2044,-0.000176
inv_h2_production,electrolyzer,p48,2047,0.000197
inv_h2_production,electrolyzer,p49,2041,0.014341
inv_h2_production,electrolyzer,p57,2044,0.000225
inv_h2_production,electrolyzer,p60,2047,1e-06
inv_h2_production,electrolyzer,p62,2044,-1.3e-05
inv_h2_production,electrolyzer,p64,2047,5e-06
inv_h2_production,electrolyzer,p65,2044,-4e-06
inv_h2_production,electrolyzer,p66,2044,-2e-06
inv_h2_production,electrolyzer,p67,2044,-3.7e-05
inv_h2_production,electrolyzer,p74,2041,0.016761
inv_h2_production,electrolyzer,p81,2047,2.8e-05
inv_h2_production,electrolyzer,p99,2047,272876502.315982
inv_h2_production,electrolyzer,p125,2044,1e-06
inv_h2_production,electrolyzer,p127,2041,897040077.814062
inv_h2_production,electrolyzer,p130,2044,-0.0001
inv_h2_production,electrolyzer,p133,2044,-0.0
inv_h2_production,electrolyzer,p134,2044,0.000102
inv_investment_capacity_costs,battery_4,p6,2026,3412569.2986
inv_investment_capacity_costs,battery_4,p6,2041,2668138.7675
inv_investment_capacity_costs,battery_4,p6,2044,33716897.218771
inv_investment_capacity_costs,battery_4,p6,2047,61059601.721572
inv_investment_capacity_costs,battery_4,p7,2026,291899.5464
inv_investment_capacity_costs,battery_4,p7,2041,0.0
inv_investment_capacity_costs,battery_4,p7,2044,565702016.870236
inv_investment_capacity_costs,battery_4,p7,2047,308628092.321412
inv_investment_capacity_costs,battery_4,p8,2029,201542458.8
inv_investment_capacity_costs,battery_4,p8,2038,38468270.191414
inv_investment_capacity_costs,battery_4,p8,2044,2818617.126528
inv_investment_capacity_costs,battery_4,p8,2050,68996822.513794
