i,v,r,t,Value
battery_4,new1,p6,2026,973.320095
battery_4,new1,p6,2029,1091.130866
battery_4,new1,p6,2032,2105.003958
battery_4,new1,p6,2035,2547.603022
battery_4,new1,p6,2038,2685.463695
battery_4,new1,p6,2041,3282.243206
battery_4,new1,p6,2044,3324.618816
battery_4,new1,p6,2047,3320.566368
battery_4,new1,p6,2050,3009.412976
battery_4,new1,p7,2026,108.41387
battery_4,new1,p7,2029,105.729978
battery_4,new1,p7,2032,213.181566
battery_4,new1,p7,2035,255.480606
battery_4,new1,p7,2038,258.517354
battery_4,new1,p8,2029,268082.224964
battery_4,new1,p8,2032,182761.712473
battery_4,new1,p8,2035,201406.495259
battery_4,new1,p8,2038,176367.807601
battery_4,new1,p8,2041,233105.517703
battery_4,new1,p8,2047,0.0
battery_4,new1,p8,2050,607210.492306
battery_4,new1,p9,2020,909.693429
battery_4,new1,p9,2023,952597.589275
battery_4,new1,p9,2026,2097985.187285
battery_4,new1,p9,2029,2418129.955839
battery_4,new1,p9,2032,2371590.409675
battery_4,new1,p9,2035,2460223.6979
battery_4,new1,p9,2038,254977.086725
battery_4,new1,p9,2047,320174.090522
battery_4,new1,p9,2050,443152.385699
battery_4,new1,p10,2020,23527.010504
battery_4,new1,p10,2023,4194356.592759
battery_4,new1,p10,2026,7064484.599051
battery_4,new1,p10,2029,7216887.398674
battery_4,new1,p10,2032,7412007.457902
battery_4,new1,p10,2035,7949180.462484
battery_4,new1,p10,2038,2879695.05083
battery_4,new1,p10,2041,3126438.425318
battery_4,new1,p10,2044,4154415.423535
battery_4,new1,p10,2047,4779662.374893
battery_4,new1,p10,2050,5223067.22974
battery_4,new1,p11,2020,63397.353982
battery_4,new1,p11,2023,285001.792719
battery_4,new1,p11,2026,758537.474788
battery_4,new1,p11,2029,838738.656595
battery_4,new1,p11,2032,843534.562484
battery_4,new1,p11,2035,563595.929175
battery_4,new1,p11,2038,417986.739974
battery_4,new1,p11,2041,372300.013884
battery_4,new1,p11,2044,761114.550444
battery_4,new1,p11,2047,741129.313363
battery_4,new1,p11,2050,691478.234176
battery_4,new1,p12,2044,25749.246597
battery_4,new1,p12,2047,26494.011046
battery_4,new1,p12,2050,876354.700655
battery_4,new1,p13,2023,69391.202668
battery_4,new1,p13,2026,771688.546758
battery_4,new1,p13,2029,2561224.474197
battery_4,new1,p13,2032,2482806.408773
battery_4,new1,p13,2035,2566194.207298
battery_4,new1,p13,2038,2601723.959847
battery_4,new1,p13,2041,1894193.199094
battery_4,new1,p13,2044,1653232.321873
battery_4,new1,p13,2047,1716366.977565
battery_4,new1,p13,2050,1683223.906354
battery_4,new1,p15,2023,9486.206166
battery_4,new1,p15,2026,70052.68926
battery_4,new1,p15,2029,78707.286672
battery_4,new1,p15,2032,73644.048586
battery_4,new1,p15,2035,140769.486512
battery_4,new1,p16,2023,392.5674
battery_4,new1,p16,2026,1219.730203
battery_4,new1,p16,2029,1421.168651
battery_4,new1,p16,2032,1210.503744
battery_4,new1,p16,2035,2428.139484
battery_4,new1,p18,2026,8687.16
battery_4,new1,p18,2029,67470.10624
battery_4,new1,p18,2032,73944.948858
battery_4,new1,p18,2035,76911.743799
battery_4,new1,p18,2038,72102.61055
battery_4,new1,p23,2044,50591.955812
battery_4,new1,p23,2047,51326.903661
battery_4,new1,p23,2050,51542.388089
battery_4,new1,p27,2047,214689.905176
battery_4,new1,p27,2050,216504.401554
battery_4,new1,p28,2023,618612.827978
battery_4,new1,p28,2026,1059260.667494
battery_4,new1,p28,2029,1501866.879679
battery_4,new1,p28,2032,1263493.617388
battery_4,new1,p28,2035,1417856.93854
battery_4,new1,p28,2038,315073.174952
battery_4,new1,p28,2047,312461.560063
battery_4,new1,p28,2050,296543.407553
battery_4,new1,p30,2029,912403.912687
battery_4,new1,p30,2032,848836.022626
battery_4,new1,p30,2035,895513.852069
battery_4,new1,p30,2038,875978.923347
battery_4,new1,p30,2041,962063.607931
battery_4,new1,p30,2047,872541.161887
battery_4,new1,p30,2050,788669.030107
battery_4,new1,p31,2023,84571.603577
battery_4,new1,p31,2026,274766.084295
battery_4,new1,p31,2029,323047.384259
battery_4,new1,p31,2032,288296.394608
battery_4,new1,p31,2035,300963.027058
battery_4,new1,p31,2038,186324.391628
battery_4,new1,p31,2044,1223.698859
battery_4,new1,p31,2047,1404.964102
battery_4,new1,p31,2050,1366.189599
battery_4,new1,p33,2023,5027.86
battery_4,new1,p33,2026,4868.721269
battery_4,new1,p33,2029,7230.942905
battery_4,new1,p33,2032,7430.990733
battery_4,new1,p33,2035,7317.177436
battery_4,new1,p34,2023,242623.783846
battery_4,new1,p34,2026,220237.62518
battery_4,new1,p34,2029,317414.106543
battery_4,new1,p34,2032,334516.921771
battery_4,new1,p34,2035,322463.98147
battery_4,new1,p37,2029,124665.825987
battery_4,new1,p37,2032,117122.793953
battery_4,new1,p37,2035,107532.719131
battery_4,new1,p37,2038,113181.941508
battery_4,new1,p37,2041,146401.672538
battery_4,new1,p39,2044,115320.066058
battery_4,new1,p39,2047,173700.328684
battery_4,new1,p39,2050,204146.298756
battery_4,new1,p40,2023,1475.876843
battery_4,new1,p40,2026,1511.854813
battery_4,new1,p40,2029,1710.490774
battery_4,new1,p40,2032,1554.866903
battery_4,new1,p40,2035,1459.754101
battery_4,new1,p40,2047,88314.984772
battery_4,new1,p40,2050,103523.523581
battery_4,new1,p41,2047,190474.373294
battery_4,new1,p41,2050,655994.426582
battery_4,new1,p43,2023,903.185882
battery_4,new1,p43,2026,950.682587
battery_4,new1,p43,2029,739.274409
battery_4,new1,p43,2032,684.97832
battery_4,new1,p43,2035,677.834247
battery_4,new1,p47,2044,439896.263139
battery_4,new1,p47,2047,465060.720347
battery_4,new1,p47,2050,753357.640813
battery_4,new1,p48,2026,367808.132349
battery_4,new1,p48,2029,356663.037515
battery_4,new1,p48,2032,315231.734057
battery_4,new1,p48,2035,323458.344824
battery_4,new1,p48,2038,289505.696014
battery_4,new1,p48,2044,770921.376738
battery_4,new1,p48,2047,1050381.007909
battery_4,new1,p48,2050,1254622.883354
battery_4,new1,p53,2047,79830.130569
battery_4,new1,p53,2050,81792.654398
battery_4,new1,p58,2029,114007.234517
battery_4,new1,p58,2032,137353.436348
battery_4,new1,p58,2035,116105.841974
battery_4,new1,p58,2038,101656.423169
battery_4,new1,p58,2041,122862.179741
battery_4,new1,p58,2047,2776883.04863
battery_4,new1,p58,2050,3762569.182545
battery_4,new1,p59,2047,225682.056881
battery_4,new1,p59,2050,202388.106913
battery_4,new1,p60,2023,52492.105202
battery_4,new1,p60,2026,299254.347595
battery_4,new1,p60,2029,356129.222194
battery_4,new1,p60,2032,288920.408586
battery_4,new1,p60,2035,240270.167549
battery_4,new1,p60,2038,247314.121927
battery_4,new1,p60,2044,2044505.687458
battery_4,new1,p60,2047,2186464.609249
battery_4,new1,p60,2050,2911155.14868
battery_4,new1,p61,2023,333243.55455
battery_4,new1,p61,2026,1013683.351962
battery_4,new1,p61,2029,1281788.735644
battery_4,new1,p61,2032,1154402.80284
battery_4,new1,p61,2035,1039302.468754
battery_4,new1,p61,2038,706838.452896
battery_4,new1,p61,2047,29183.792394
battery_4,new1,p61,2050,30133.558101
battery_4,new1,p62,2023,655315.072068
battery_4,new1,p62,2026,757337.484503
battery_4,new1,p62,2029,992383.122779
battery_4,new1,p62,2032,782400.230722
battery_4,new1,p62,2035,780174.365368
battery_4,new1,p62,2044,183596.786873
battery_4,new1,p62,2047,579991.462995
battery_4,new1,p62,2050,594830.270732
battery_4,new1,p63,2023,787055.9447
battery_4,new1,p63,2026,1160810.042494
battery_4,new1,p63,2029,1341291.353307
battery_4,new1,p63,2032,1228078.645792
battery_4,new1,p63,2035,1057985.519457
battery_4,new1,p63,2038,196343.622084
battery_4,new1,p64,2023,398041.590826
battery_4,new1,p64,2026,607713.830708
battery_4,new1,p64,2029,739573.698336
battery_4,new1,p64,2032,634600.932234
