RPSCat,i,st,ast,t,Value
RPS_All,biopower,WI,WI,2041,31168.08
RPS_All,biopower,WI,WI,2044,31168.08
RPS_All,biopower,WI,WI,2047,31168.08
RPS_All,biopower,WI,WI,2050,31168.08
RPS_All,biopower,TX,TX,2026,103280.4
RPS_All,biopower,TX,TX,2029,103280.4
RPS_All,biopower,TX,TX,2032,103280.4
RPS_All,biopower,TX,TX,2035,103280.4
RPS_All,biopower,TX,TX,2038,103280.4
RPS_All,biopower,TX,TX,2041,103280.4
RPS_All,biopower,TX,TX,2044,103280.4
RPS_All,biopower,TX,TX,2047,103280.4
RPS_All,biopower,TX,TX,2050,103280.4
RPS_All,biopower,LA,LA,2026,2450558.326608
RPS_All,biopower,LA,LA,2029,5075541.348207
RPS_All,biopower,LA,LA,2032,1604341.242593
RPS_All,biopower,LA,LA,2035,601767.158061
RPS_All,biopower,LA,LA,2038,930124.409676
RPS_All,biopower,LA,LA,2041,361507.907989
RPS_All,biopower,LA,LA,2044,361507.907989
RPS_All,biopower,LA,LA,2047,361507.907989
RPS_All,biopower,LA,LA,2050,361507.907989
RPS_All,biopower,MI,MI,2026,98655.12
RPS_All,biopower,MI,MI,2029,98655.12
RPS_All,biopower,MI,MI,2032,80048.88
RPS_All,biopower,MI,MI,2035,62914.32
RPS_All,biopower,MI,MI,2038,42941.52
RPS_All,biopower,MI,MI,2041,24545.52
RPS_All,biopower,MI,MI,2044,24545.52
RPS_All,biopower,MI,MI,2047,24545.52
RPS_All,biopower,MI,MI,2050,24545.52
RPS_All,biopower,IL,IL,2026,1576.8
RPS_All,biopower,IL,IL,2029,1576.8
RPS_All,biopower,IL,IL,2032,1576.8
RPS_All,biopower,IL,IL,2035,1576.8
RPS_All,biopower,IL,IL,2038,1576.8
RPS_All,biopower,IL,IL,2041,1576.8
RPS_All,biopower,IL,IL,2044,1576.8
RPS_All,biopower,IL,IL,2047,1576.8
RPS_All,biopower,IL,IL,2050,1576.8
RPS_All,biopower,NC,NC,2026,28750.32
RPS_All,biopower,NC,NC,2029,28750.32
RPS_All,biopower,NC,NC,2032,28750.32
RPS_All,biopower,NC,NC,2035,4047.12
RPS_All,biopower,NC,NC,2038,4047.12
RPS_All,biopower,NC,NC,2041,4047.12
RPS_All,biopower,NC,NC,2044,4047.12
RPS_All,biopower,NC,NC,2047,4047.12
RPS_All,biopower,NC,NC,2050,4047.12
RPS_All,biopower,OH,OH,2026,5045.76
RPS_All,biopower,PA,PA,2026,1326023.7893
RPS_All,biopower,PA,PA,2029,170031.6
RPS_All,biopower,PA,PA,2032,170031.6
RPS_All,biopower,PA,PA,2035,170031.6
RPS_All,biopower,PA,PA,2038,170031.6
RPS_All,biopower,PA,PA,2041,170031.6
RPS_All,biopower,PA,PA,2044,170031.6
RPS_All,biopower,PA,PA,2047,170031.6
RPS_All,biopower,PA,PA,2050,170031.6
RPS_All,biopower,MD,MD,2026,2382042.399408
RPS_All,biopower,MD,MD,2029,169663.68
RPS_All,biopower,MD,MD,2032,169663.68
RPS_All,biopower,MD,MD,2035,169663.68
RPS_All,biopower,MD,MD,2038,169663.68
RPS_All,biopower,MD,MD,2041,169663.68
RPS_All,biopower,MD,MD,2044,169663.68
RPS_All,biopower,MD,MD,2047,169663.68
RPS_All,biopower,MD,MD,2050,169663.68
RPS_All,biopower,DE,DE,2026,1948568.240667
RPS_All,biopower,DE,DE,2029,667128.127708
RPS_All,biopower,DE,DE,2032,168717.6
RPS_All,biopower,DE,DE,2035,168717.6
RPS_All,biopower,DE,DE,2038,168717.6
RPS_All,biopower,DE,DE,2041,168717.6
RPS_All,biopower,DE,DE,2044,168717.6
RPS_All,biopower,DE,DE,2047,168717.6
RPS_All,biopower,DE,DE,2050,168717.6
RPS_All,biopower,NJ,NJ,2026,2368781.252208
RPS_All,biopower,NJ,NJ,2029,168717.6
RPS_All,biopower,NJ,NJ,2032,168717.6
RPS_All,biopower,NJ,NJ,2035,168717.6
RPS_All,biopower,NJ,NJ,2038,168717.6
RPS_All,biopower,NJ,NJ,2041,168717.6
RPS_All,biopower,NJ,NJ,2044,168717.6
RPS_All,biopower,NJ,NJ,2047,168717.6
RPS_All,biopower,NJ,NJ,2050,168717.6
RPS_All,biopower,NY,NY,2026,547762.048272
RPS_All,biopower,NY,NY,2029,38894.4
RPS_All,biopower,NY,NY,2032,38894.4
RPS_All,biopower,NY,NY,2035,9986.4
RPS_All,biopower,NY,NY,2038,9986.4
RPS_All,biopower,NY,NY,2041,9986.4
RPS_All,biopower,NY,NY,2044,9986.4
RPS_All,biopower,NY,NY,2047,9986.4
RPS_All,biopower,NY,NY,2050,9986.4
RPS_All,biopower,NH,NH,2026,1085101.504531
RPS_All,biopower,NH,NH,2029,191962.644703
RPS_All,biopower,NH,NH,2032,44413.2
RPS_All,biopower,NH,NH,2035,35478.0
RPS_All,biopower,NH,NH,2038,35478.0
RPS_All,biopower,NH,NH,2041,35478.0
RPS_All,biopower,NH,NH,2044,35478.0
RPS_All,biopower,NH,NH,2047,35478.0
RPS_All,biopower,NH,NH,2050,35478.0
RPS_All,biopower,MA,MA,2026,2479017.514243
RPS_All,biopower,MA,MA,2029,2368781.252208
RPS_All,biopower,MA,MA,2032,176549.04
RPS_All,biopower,MA,MA,2035,176549.04
RPS_All,biopower,MA,MA,2038,168717.6
RPS_All,biopower,MA,MA,2041,168717.6
RPS_All,biopower,MA,MA,2044,168717.6
RPS_All,biopower,MA,MA,2047,168717.6
RPS_All,biopower,MA,MA,2050,168717.6
RPS_All,biopower,CT,CT,2026,1383633.909
RPS_All,biopower,CT,CT,2029,1303991.625786
RPS_All,biopower,CT,CT,2032,98550.0
RPS_All,biopower,CT,CT,2035,98550.0
RPS_All,biopower,CT,CT,2038,98550.0
RPS_All,biopower,CT,CT,2041,98550.0
RPS_All,biopower,CT,CT,2044,98550.0
RPS_All,biopower,CT,CT,2047,98550.0
RPS_All,biopower,CT,CT,2050,98550.0
RPS_All,biopower,RI,RI,2026,72859.224127
RPS_All,biopower,RI,RI,2029,72236.001765
RPS_All,biopower,RI,RI,2032,5189.433774
RPS_All,biopower,RI,RI,2035,5189.433774
RPS_All,biopower,RI,RI,2038,5189.433774
RPS_All,biopower,RI,RI,2041,5189.433774
RPS_All,biopower,RI,RI,2044,5189.433774
RPS_All,biopower,RI,RI,2047,5189.433774
RPS_All,biopower,RI,RI,2050,5189.433774
RPS_All,biopower,ME,MA,2029,118417.68
RPS_All,biopower,ME,ME,2026,556187.139352
RPS_All,biopower,ME,ME,2032,97078.32
RPS_All,biopower,ME,ME,2035,28172.16
RPS_All,biopower,ME,ME,2038,8199.36
RPS_All,biopower,ME,ME,2041,8199.36
RPS_All,biopower,ME,ME,2044,8199.36
RPS_All,biopower,ME,ME,2047,8199.36
RPS_All,biopower,ME,ME,2050,8199.36
RPS_All,beccs_mod,CA,CA,2044,58792.065807
RPS_All,beccs_mod,CA,CA,2047,870566.41638
RPS_All,beccs_mod,CA,CA,2050,1133978.959637
RPS_All,beccs_mod,WI,WI,2050,5913720.447473
RPS_All,beccs_mod,LA,LA,2050,4335892.032261
RPS_All,beccs_mod,MI,MI,2044,3880511.184275
RPS_All,beccs_mod,MI,MI,2047,6977941.697092
RPS_All,beccs_mod,MI,MI,2050,6992317.246988
RPS_All,beccs_mod,IL,IL,2050,2464179.256917
RPS_All,beccs_mod,DE,DE,2041,161567.852829
RPS_All,beccs_mod,DE,DE,2044,161566.405423
RPS_All,beccs_mod,DE,DE,2047,307686.257218
RPS_All,beccs_mod,DE,DE,2050,425900.847741
RPS_All,can-imports,MN,MN,2026,4390012.43988
RPS_All,can-imports,MN,MN,2029,7622754.50886
RPS_All,can-imports,MN,MN,2032,7164547.392284
RPS_All,can-imports,MN,MN,2035,7076797.25574
RPS_All,can-imports,MN,MN,2038,6666826.760909
RPS_All,can-imports,MN,MN,2041,7054600.908505
RPS_All,can-imports,MN,MN,2044,6867185.67629
RPS_All,can-imports,MN,MN,2047,6652612.73284
RPS_All,can-imports,MN,MN,2050,6827879.409137
RPS_All,can-imports,MI,MI,2026,4126698.49314
RPS_All,can-imports,MI,MI,2029,4122208.5111
RPS_All,can-imports,MI,MI,2032,4960429.983901
RPS_All,can-imports,MI,MI,2035,5277013.812015
RPS_All,can-imports,MI,MI,2038,4887355.686033
RPS_All,can-imports,MI,MI,2041,4087399.24657
RPS_All,can-imports,MI,MI,2044,3579448.283171
RPS_All,can-imports,MI,MI,2047,3118447.642245
RPS_All,can-imports,MI,MI,2050,2872859.496852
RPS_All,can-imports,NY,NY,2026,12581564.67354
RPS_All,can-imports,NY,NY,2029,12987151.051188
RPS_All,can-imports,NY,NY,2032,13988974.04388
RPS_All,can-imports,NY,NY,2035,14067614.729316
RPS_All,can-imports,NY,NY,2038,13588736.644836
RPS_All,can-imports,NY,NY,2041,12915455.893115
RPS_All,can-imports,NY,NY,2044,12646266.663718
RPS_All,can-imports,NY,NY,2047,12306117.14745
RPS_All,can-imports,NY,NY,2050,12223743.029926
RPS_All,can-imports,VT,VT,2026,10345729.858028
RPS_All,can-imports,VT,VT,2029,10614129.656842
RPS_All,can-imports,VT,VT,2032,13910609.617762
RPS_All,can-imports,VT,VT,2035,13443019.618468
RPS_All,can-imports,VT,VT,2038,14388291.222183
RPS_All,can-imports,VT,VT,2041,16972039.158911
RPS_All,can-imports,VT,VT,2044,17534598.454982
RPS_All,can-imports,VT,VT,2047,17889958.601542
RPS_All,can-imports,VT,VT,2050,17780593.738446
RPS_All,can-imports,VT,ME,2026,5063243.067493
RPS_All,can-imports,VT,ME,2029,4552407.921775
RPS_All,can-imports,VT,ME,2032,4249924.853542
RPS_All,can-imports,VT,ME,2035,4369745.342287
RPS_All,can-imports,VT,ME,2038,3144430.90562
RPS_All,can-imports,VT,ME,2041,550477.846613
RPS_All,can-imports,ME,ME,2026,790229.42111
RPS_All,can-imports,ME,ME,2029,1517567.833423
RPS_All,can-imports,ME,ME,2032,670341.62555
RPS_All,can-imports,ME,ME,2035,670168.25376
RPS_All,can-imports,ME,ME,2038,798542.98234
RPS_All,can-imports,ME,ME,2041,272378.35118
RPS_All,can-imports,ME,ME,2044,696381.699554
RPS_All,can-imports,ME,ME,2047,753355.523765
RPS_All,can-imports,ME,ME,2050,762570.898472
RPS_All,distpv,WA,WA,2026,394550.15877
RPS_All,distpv,WA,WA,2029,465871.58718
RPS_All,distpv,WA,WA,2032,611892.00693
RPS_All,distpv,WA,WA,2035,692078.565825
RPS_All,distpv,WA,WA,2038,721643.5239
RPS_All,distpv,WA,WA,2041,750347.99316
RPS_All,distpv,WA,WA,2044,782711.019105
RPS_All,distpv,WA,WA,2047,819456.855705
RPS_All,distpv,WA,WA,2050,863035.00329
RPS_All,distpv,OR,OR,2026,494044.92531
RPS_All,distpv,OR,OR,2029,869407.40322
RPS_All,distpv,OR,OR,2032,1495517.81562
RPS_All,distpv,OR,OR,2035,1438669.51029
RPS_All,distpv,OR,OR,2038,1458508.32666
RPS_All,distpv,OR,OR,2041,1480631.23335
RPS_All,distpv,OR,OR,2044,1507907.84406
RPS_All,distpv,OR,OR,2047,1543053.14118
RPS_All,distpv,OR,OR,2050,1585715.08815
RPS_All,distpv,NV,NV,2026,1626333.754125
RPS_All,distpv,NV,NV,2029,1837015.64448
RPS_All,distpv,NV,NV,2032,2111199.20421
RPS_All,distpv,NV,NV,2035,2075746.823865
RPS_All,distpv,NV,NV,2038,2098892.14953
RPS_All,distpv,NV,NV,2041,2132818.48683
RPS_All,distpv,NV,NV,2044,2174223.229545
RPS_All,distpv,NV,NV,2047,2237546.855715
RPS_All,distpv,NV,NV,2050,2313399.42702
RPS_All,distpv,AZ,AZ,2026,4492230.29004
RPS_All,distpv,AZ,AZ,2029,5163431.282325
RPS_All,distpv,AZ,AZ,2032,5700881.273295
RPS_All,distpv,AZ,AZ,2035,5380653.963435
RPS_All,distpv,AZ,AZ,2038,5405420.13084
RPS_All,distpv,AZ,AZ,2041,5455802.65143
RPS_All,distpv,AZ,AZ,2044,5537366.70738
RPS_All,distpv,AZ,AZ,2047,5675881.587435
RPS_All,distpv,AZ,AZ,2050,5865443.2752
RPS_All,distpv,NM,NM,2026,240882.856986
RPS_All,distpv,CO,CO,2026,1920622.69386
RPS_All,distpv,CO,CO,2029,2582532.96117
RPS_All,distpv,CO,CO,2032,3541402.387365
RPS_All,distpv,CO,CO,2035,3893599.13817
RPS_All,distpv,CO,CO,2038,4075433.236755
RPS_All,distpv,CO,CO,2041,4309538.774655
RPS_All,distpv,CO,CO,2044,4581335.657175
RPS_All,distpv,CO,CO,2047,4597403.96145
RPS_All,distpv,CO,CO,2050,5060974.012605
RPS_All,distpv,MN,MN,2026,1002303.818925
RPS_All,distpv,MN,MN,2029,1197356.052495
RPS_All,distpv,MN,MN,2032,1451042.91867
RPS_All,distpv,MN,MN,2035,1606874.07069
RPS_All,distpv,MN,MN,2038,1908921.860685
RPS_All,distpv,MN,MN,2041,2286859.31274
RPS_All,distpv,MN,MN,2044,2752151.53824
RPS_All,distpv,MN,MN,2047,3352048.85619
RPS_All,distpv,MN,MN,2050,4059185.602215
RPS_All,distpv,IA,IA,2026,223956.0324
RPS_All,distpv,IA,IA,2029,274353.61467
RPS_All,distpv,IA,IA,2032,355143.141225
RPS_All,distpv,IA,IA,2035,398297.180025
RPS_All,distpv,IA,IA,2038,447149.72742
RPS_All,distpv,IA,IA,2041,496569.723495
RPS_All,distpv,IA,IA,2044,546869.17371
RPS_All,distpv,IA,IA,2047,597206.968965
RPS_All,distpv,IA,IA,2050,650265.329475
RPS_All,distpv,WI,WI,2026,197420.459595
RPS_All,distpv,WI,WI,2029,289109.226615
RPS_All,distpv,WI,WI,2032,462602.21196
RPS_All,distpv,WI,WI,2035,659359.864725
RPS_All,distpv,WI,WI,2038,928264.913805
RPS_All,distpv,WI,WI,2041,1263300.73161
RPS_All,distpv,WI,WI,2044,1628504.279925
RPS_All,distpv,WI,WI,2047,2004721.143945
RPS_All,distpv,WI,WI,2050,2378043.973185
RPS_All,distpv,TX,TX,2026,6214135.27185
RPS_All,distpv,TX,TX,2029,11131252.950645
RPS_All,distpv,TX,TX,2032,18508380.52311
RPS_All,distpv,TX,TX,2035,22749971.27442
RPS_All,distpv,TX,TX,2038,24424199.43843
RPS_All,distpv,TX,TX,2041,25949218.883985
RPS_All,distpv,TX,TX,2044,27274346.161845
RPS_All,distpv,TX,TX,2047,28517383.61034
RPS_All,distpv,TX,TX,2050,29828198.753355
RPS_All,distpv,MO,MO,2026,39745.294305
RPS_All,distpv,MO,MO,2029,128552.754075
RPS_All,distpv,MO,MO,2032,316779.16497
RPS_All,distpv,MO,MO,2035,561406.1214
RPS_All,distpv,MO,MO,2038,798550.614585
RPS_All,distpv,MO,MO,2041,1086861.677895
RPS_All,distpv,MO,MO,2044,1479575.935635
RPS_All,distpv,MO,MO,2047,2167600.16556
RPS_All,distpv,MO,MO,2050,3119084.75811
RPS_All,distpv,LA,LA,2026,357806.25105
RPS_All,distpv,LA,LA,2029,645735.723585
RPS_All,distpv,LA,LA,2032,886045.331295
RPS_All,distpv,LA,LA,2035,1053280.878015
RPS_All,distpv,LA,LA,2038,1163662.97544
RPS_All,distpv,LA,LA,2041,1265800.591725
RPS_All,distpv,LA,LA,2044,1374593.791635
RPS_All,distpv,LA,LA,2047,1515217.422885
RPS_All,distpv,LA,LA,2050,1678844.18931
RPS_All,distpv,MI,MI,2026,225026.15553
RPS_All,distpv,MI,MI,2029,243503.345355
RPS_All,distpv,MI,MI,2032,298946.565915
RPS_All,distpv,MI,MI,2035,351764.54403
RPS_All,distpv,MI,MI,2038,394761.609105
RPS_All,distpv,MI,MI,2041,504357.90852
RPS_All,distpv,MI,MI,2044,729708.23217
RPS_All,distpv,MI,MI,2047,1184236.338555
RPS_All,distpv,MI,MI,2050,1981922.871615
RPS_All,distpv,IL,IL,2026,233470.97799
RPS_All,distpv,IL,IL,2029,351683.271435
RPS_All,distpv,IL,IL,2032,622192.73229
RPS_All,distpv,IL,IL,2035,1026994.921605
RPS_All,distpv,IL,IL,2038,1667112.498615
RPS_All,distpv,IL,IL,2041,2593566.071265
RPS_All,distpv,IL,IL,2044,3715999.73745
RPS_All,distpv,IL,IL,2047,4982880.29877
RPS_All,distpv,IL,IL,2050,6266385.08793
RPS_All,distpv,NC,NC,2035,5709269.0949
RPS_All,distpv,NC,NC,2038,7469234.62116
RPS_All,distpv,NC,NC,2041,7811138.13897
RPS_All,distpv,NC,NC,2044,8171783.13594
RPS_All,distpv,NC,NC,2047,8593524.583545
RPS_All,distpv,NC,NC,2050,9089419.6653
RPS_All,distpv,NC,PA,2026,1098949.61745
RPS_All,distpv,NC,PA,2029,2096988.673005
RPS_All,distpv,NC,PA,2032,3874886.347965
RPS_All,distpv,OH,OH,2026,376333.31616
RPS_All,distpv,PA,PA,2026,276667.440465
RPS_All,distpv,PA,PA,2029,393464.49687
RPS_All,distpv,PA,PA,2032,607737.621495
RPS_All,distpv,PA,PA,2035,803756.605845
RPS_All,distpv,PA,PA,2038,581951.591259
RPS_All,distpv,PA,PA,2041,1070099.183851
RPS_All,distpv,PA,PA,2044,1546163.08284
RPS_All,distpv,PA,PA,2047,1797062.987025
RPS_All,distpv,PA,PA,2050,1892115.80313
RPS_All,distpv,MD,MD,2026,1963657.16718
RPS_All,distpv,MD,MD,2029,2395531.994799
RPS_All,distpv,MD,MD,2032,3217645.67427
RPS_All,distpv,MD,MD,2035,2983349.688255
RPS_All,distpv,MD,MD,2038,2991676.02054
RPS_All,distpv,MD,MD,2041,3013711.613205
RPS_All,distpv,MD,MD,2044,3052016.54145
RPS_All,distpv,MD,MD,2047,3103341.27318
RPS_All,distpv,MD,MD,2050,3169527.52656
RPS_All,distpv,MD,NJ,2029,87596.600406
RPS_All,distpv,DE,DE,2026,180028.4238
RPS_All,distpv,DE,DE,2029,252174.14289
RPS_All,distpv,DE,DE,2032,265913.202425
RPS_All,distpv,DE,DE,2035,431396.46927
RPS_All,distpv,DE,DE,2038,449802.36036
RPS_All,distpv,DE,DE,2041,474522.68124
RPS_All,distpv,DE,DE,2044,502467.3918
RPS_All,distpv,DE,DE,2047,541831.81581
RPS_All,distpv,DE,DE,2050,590869.40886
RPS_All,distpv,DE,NJ,2032,111609.089275
RPS_All,distpv,NJ,NJ,2026,3691150.13943
RPS_All,distpv,NJ,NJ,2029,4626665.341515
RPS_All,distpv,NJ,NJ,2032,5962753.791765
RPS_All,distpv,NJ,NJ,2035,6332932.61073
RPS_All,distpv,NJ,NJ,2038,6599263.796595
RPS_All,distpv,NJ,NJ,2041,6943860.63765
RPS_All,distpv,NJ,NJ,2044,7066451.50209
RPS_All,distpv,NJ,NJ,2047,7067844.580095
RPS_All,distpv,NJ,NJ,2050,7071643.883745
RPS_All,distpv,NY,NY,2026,3685582.054815
RPS_All,distpv,NY,NY,2029,4134827.56422
RPS_All,distpv,NY,NY,2032,5294710.53621
RPS_All,distpv,NY,NY,2035,6170176.152225
RPS_All,distpv,NY,NY,2038,7104451.056825
RPS_All,distpv,NY,NY,2041,8876100.168915
RPS_All,distpv,NY,NY,2044,10183522.86801
RPS_All,distpv,NY,NY,2047,10967883.70338
RPS_All,distpv,NY,NY,2050,12111764.290455
RPS_All,distpv,VT,VT,2038,556961.08356
RPS_All,distpv,VT,VT,2044,568921.96584
RPS_All,distpv,VT,VT,2047,552034.048793
RPS_All,distpv,VT,VT,2050,590113.52901
RPS_All,distpv,VT,CT,2029,156743.90981
RPS_All,distpv,VT,CT,2032,175289.012339
RPS_All,distpv,VT,CT,2035,554750.92053
RPS_All,distpv,VT,CT,2041,562291.47675
RPS_All,distpv,VT,RI,2026,537459.64506
RPS_All,distpv,VT,RI,2029,384021.821636
RPS_All,distpv,NH,NH,2026,228133.72428
RPS_All,distpv,NH,NH,2029,244833.00516
RPS_All,distpv,NH,NH,2032,267592.50894
RPS_All,distpv,NH,NH,2035,265707.10626
RPS_All,distpv,NH,NH,2038,280520.98446
RPS_All,distpv,NH,NH,2041,295738.87752
RPS_All,distpv,NH,NH,2044,309879.39762
RPS_All,distpv,NH,NH,2047,323750.57448
RPS_All,distpv,NH,NH,2050,337891.09458
RPS_All,distpv,MA,MA,2026,713827.8492
RPS_All,distpv,MA,MA,2029,1719707.0544
RPS_All,distpv,MA,MA,2032,3438327.40608
RPS_All,distpv,MA,MA,2035,4170740.931862
RPS_All,distpv,MA,MA,2038,4503703.5852
RPS_All,distpv,MA,MA,2041,4499949.139941
RPS_All,distpv,MA,MA,2044,4650815.96592
RPS_All,distpv,MA,MA,2047,4744272.39984
RPS_All,distpv,MA,MA,2050,4857425.32056
RPS_All,distpv,CT,MA,2038,972573.306069
RPS_All,distpv,CT,CT,2026,1162596.14976
RPS_All,distpv,CT,CT,2029,1321951.1136
RPS_All,distpv,CT,CT,2032,1516060.39104
RPS_All,distpv,CT,CT,2035,1498554.51456
RPS_All,distpv,CT,CT,2038,549408.190251
RPS_All,distpv,CT,CT,2041,1558537.88544
RPS_All,distpv,CT,CT,2044,1605263.12928
RPS_All,distpv,CT,CT,2047,1671939.92352
RPS_All,distpv,CT,CT,2050,1753033.32192
RPS_All,distpv,RI,RI,2026,593058.21855
RPS_All,distpv,RI,RI,2029,805572.9801
RPS_All,distpv,RI,RI,2032,1071268.177149
RPS_All,distpv,RI,RI,2035,982445.2911
RPS_All,distpv,RI,RI,2038,987135.087225
RPS_All,distpv,RI,RI,2041,786890.295417
RPS_All,distpv,RI,RI,2044,995710.714425
RPS_All,distpv,RI,RI,2047,1000534.504725
RPS_All,distpv,RI,RI,2050,817943.959002
RPS_All,distpv,ME,CT,2026,1704841.692621
RPS_All,distpv,ME,ME,2026,1514566.128099
RPS_All,distpv,ME,ME,2029,3332078.22276
RPS_All,distpv,ME,ME,2032,3387589.62444
RPS_All,distpv,ME,ME,2035,3081896.70012
RPS_All,distpv,ME,ME,2038,3092415.984
RPS_All,distpv,ME,ME,2041,3105343.29672
RPS_All,distpv,ME,ME,2044,3119411.25468
RPS_All,distpv,ME,ME,2047,3136013.97984
RPS_All,distpv,ME,ME,2050,3154644.51876
RPS_All,H2-CT,OR,OR,2044,-0.0
RPS_All,H2-CT,NM,NM,2035,0.0
RPS_All,H2-CT,CO,CO,2032,0.0
RPS_All,H2-CT,MN,MN,2044,0.0
RPS_All,H2-CT,IA,IA,2041,0.0
RPS_All,H2-CT,TX,TX,2035,-0.0
RPS_All,H2-CT,TX,TX,2038,-0.0
RPS_All,H2-CT,MO,MO,2041,0.0
RPS_All,H2-CT,LA,LA,2044,-0.0
RPS_All,H2-CT,MI,MI,2041,-0.0
RPS_All,H2-CT,MI,MI,2044,-0.0
RPS_All,H2-CT,IL,IL,2041,0.0
RPS_All,H2-CT,IL,IL,2044,-0.0
RPS_All,H2-CT,NY,NY,2041,1381048.346581
RPS_All,H2-CT,NY,NY,2044,1381048.346581
RPS_All,H2-CT,NY,NY,2047,1381048.346581
RPS_All,H2-CT,NY,NY,2050,1381048.346581
RPS_All,upv_1,OR,OR,2026,1307490.244966
RPS_All,upv_1,OR,OR,2029,1275952.317642
RPS_All,upv_1,OR,OR,2032,1242518.515897
RPS_All,upv_1,OR,OR,2035,1094777.960036
RPS_All,upv_1,OR,OR,2038,1031729.118552
RPS_All,upv_1,OR,OR,2041,999019.471889
RPS_All,upv_1,OR,OR,2044,975929.136031
RPS_All,upv_1,OR,OR,2047,927803.904233
RPS_All,upv_1,OR,OR,2050,647082.910043
RPS_All,upv_1,MN,MN,2026,2035706.455211
RPS_All,upv_1,MN,MN,2029,3393352.842317
RPS_All,upv_1,MN,MN,2032,5674298.976666
RPS_All,upv_1,MN,MN,2035,9109944.082633
RPS_All,upv_1,MN,MN,2038,12202395.228818
RPS_All,upv_1,MN,MN,2041,12193567.129298
RPS_All,upv_1,MN,MN,2044,12216350.994928
RPS_All,upv_1,MN,MN,2047,11950309.650413
RPS_All,upv_1,MN,MN,2050,10411320.620545
RPS_All,upv_1,WI,WI,2026,4217602.844192
RPS_All,upv_1,WI,WI,2029,10878233.591059
RPS_All,upv_1,WI,WI,2032,11251262.101232
RPS_All,upv_1,WI,WI,2035,10690928.734474
RPS_All,upv_1,WI,WI,2038,12310156.446932
RPS_All,upv_1,WI,WI,2041,8408942.294631
RPS_All,upv_1,WI,WI,2044,15352540.541015
RPS_All,upv_1,WI,WI,2047,16415866.75424
RPS_All,upv_1,WI,WI,2050,25754777.065611
RPS_All,upv_1,WI,MI,2041,3227586.848069
RPS_All,upv_1,WI,MI,2050,3008434.150948
RPS_All,upv_1,MI,MI,2026,7423577.37894
RPS_All,upv_1,MI,MI,2029,21564747.490188
RPS_All,upv_1,MI,MI,2032,29322426.720931
