ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,SO2,62.72,AP2,ACS,3649.64,228902.6,0.033
p1,WA,2010,SO2,62.72,AP2,H6C,9375.9,588049.74,0.0848
p1,WA,2010,SO2,62.72,EASIUR,ACS,18204.36,1141764.03,0.1647
p1,WA,2010,SO2,62.72,EASIUR,H6C,46771.73,2933488.54,0.4231
p1,WA,2010,SO2,62.72,InMAP,ACS,4154.93,260594.15,0.0376
p1,WA,2010,SO2,62.72,InMAP,H6C,10674.16,669475.68,0.0966
p1,WA,2015,SO2,29.81,AP2,ACS,3649.64,108807.81,0.0157
p1,WA,2015,SO2,29.81,AP2,H6C,9375.9,279526.77,0.0403
p1,WA,2015,SO2,29.81,EASIUR,ACS,18204.36,542732.35,0.0783
p1,WA,2015,SO2,29.81,EASIUR,H6C,46771.73,1394420.46,0.2011
p1,WA,2015,SO2,29.81,InMAP,ACS,4154.93,123872.25,0.0179
p1,WA,2015,SO2,29.81,InMAP,H6C,10674.16,318232.23,0.0459
p1,WA,2020,SO2,52.54,AP2,ACS,3649.64,191752.99,0.0277
p1,WA,2020,SO2,52.54,AP2,H6C,9375.9,492612.56,0.0711
p1,WA,2020,SO2,52.54,EASIUR,ACS,18204.36,956462.13,0.138
p1,WA,2020,SO2,52.54,EASIUR,H6C,46771.73,2457399.78,0.3545
p1,WA,2020,SO2,52.54,InMAP,ACS,4154.93,218301.18,0.0315
p1,WA,2020,SO2,52.54,InMAP,H6C,10674.16,560823.53,0.0809
p1,WA,2023,SO2,26.34,AP2,ACS,3649.64,96138.62,0.0139
p1,WA,2023,SO2,26.34,AP2,H6C,9375.9,246979.69,0.0356
p1,WA,2023,SO2,26.34,EASIUR,ACS,18204.36,479538.57,0.0692
p1,WA,2023,SO2,26.34,EASIUR,H6C,46771.73,1232059.21,0.1777
p1,WA,2023,SO2,26.34,InMAP,ACS,4154.93,109449.01,0.0158
p1,WA,2023,SO2,26.34,InMAP,H6C,10674.16,281178.42,0.0406
p1,WA,2026,SO2,61.75,AP2,ACS,3649.64,225361.19,0.0325
p1,WA,2026,SO2,61.75,AP2,H6C,9375.9,578951.87,0.0835
p1,WA,2026,SO2,61.75,EASIUR,ACS,18204.36,1124099.51,0.1621
p1,WA,2026,SO2,61.75,EASIUR,H6C,46771.73,2888103.78,0.4166
p1,WA,2026,SO2,61.75,InMAP,ACS,4154.93,256562.43,0.037
p1,WA,2026,SO2,61.75,InMAP,H6C,10674.16,659118.05,0.0951
p1,WA,2029,SO2,66.57,AP2,ACS,3649.64,242964.9,0.035
p1,WA,2029,SO2,66.57,AP2,H6C,9375.9,624175.73,0.09
p1,WA,2029,SO2,66.57,EASIUR,ACS,18204.36,1211906.66,0.1748
p1,WA,2029,SO2,66.57,EASIUR,H6C,46771.73,3113703.19,0.4491
p1,WA,2029,SO2,66.57,InMAP,ACS,4154.93,276603.38,0.0399
p1,WA,2029,SO2,66.57,InMAP,H6C,10674.16,710603.96,0.1025
p1,WA,2032,SO2,115.12,AP2,ACS,3649.64,420132.48,0.0606
p1,WA,2032,SO2,115.12,AP2,H6C,9375.9,1079318.43,0.1557
p1,WA,2032,SO2,115.12,EASIUR,ACS,18204.36,2095616.9,0.3023
p1,WA,2032,SO2,115.12,EASIUR,H6C,46771.73,5384184.45,0.7766
p1,WA,2032,SO2,115.12,InMAP,ACS,4154.93,478299.8,0.069
p1,WA,2032,SO2,115.12,InMAP,H6C,10674.16,1228769.27,0.1772
p1,WA,2035,SO2,114.42,AP2,ACS,3649.64,417581.83,0.0602
p1,WA,2035,SO2,114.42,AP2,H6C,9375.9,1072765.84,0.1547
p1,WA,2035,SO2,114.42,EASIUR,ACS,18204.36,2082894.31,0.3004
p1,WA,2035,SO2,114.42,EASIUR,H6C,46771.73,5351496.8,0.7719
p1,WA,2035,SO2,114.42,InMAP,ACS,4154.93,475396.02,0.0686
p1,WA,2035,SO2,114.42,InMAP,H6C,10674.16,1221309.35,0.1762
p1,WA,2038,SO2,244.6,AP2,ACS,3649.64,892684.97,0.1288
p1,WA,2038,SO2,244.6,AP2,H6C,9375.9,2293303.63,0.3308
p1,WA,2038,SO2,244.6,EASIUR,ACS,18204.36,4452704.33,0.6423
p1,WA,2038,SO2,244.6,EASIUR,H6C,46771.73,11440154.64,1.6502
p1,WA,2038,SO2,244.6,InMAP,ACS,4154.93,1016277.17,0.1466
p1,WA,2038,SO2,244.6,InMAP,H6C,10674.16,2610852.32,0.3766
p1,WA,2041,SO2,232.11,AP2,ACS,3649.64,847106.95,0.1222
p1,WA,2041,SO2,232.11,AP2,H6C,9375.9,2176213.91,0.3139
p1,WA,2041,SO2,232.11,EASIUR,ACS,18204.36,4225361.59,0.6095
p1,WA,2041,SO2,232.11,EASIUR,H6C,46771.73,10856052.06,1.5659
p1,WA,2041,SO2,232.11,InMAP,ACS,4154.93,964388.87,0.1391
p1,WA,2041,SO2,232.11,InMAP,H6C,10674.16,2477549.44,0.3574
p1,WA,2044,SO2,261.79,AP2,ACS,3649.64,955422.15,0.1378
p1,WA,2044,SO2,261.79,AP2,H6C,9375.9,2454475.18,0.354
p1,WA,2044,SO2,261.79,EASIUR,ACS,18204.36,4765636.83,0.6874
p1,WA,2044,SO2,261.79,EASIUR,H6C,46771.73,12244159.57,1.7661
p1,WA,2044,SO2,261.79,InMAP,ACS,4154.93,1087700.32,0.1569
p1,WA,2044,SO2,261.79,InMAP,H6C,10674.16,2794340.93,0.4031
p1,WA,2047,SO2,273.53,AP2,ACS,3649.64,998288.36,0.144
p1,WA,2047,SO2,273.53,AP2,H6C,9375.9,2564598.27,0.3699
p1,WA,2047,SO2,273.53,EASIUR,ACS,18204.36,4979453.07,0.7183
p1,WA,2047,SO2,273.53,EASIUR,H6C,46771.73,12793509.06,1.8454
p1,WA,2047,SO2,273.53,InMAP,ACS,4154.93,1136501.35,0.1639
p1,WA,2047,SO2,273.53,InMAP,H6C,10674.16,2919712.53,0.4211
p1,WA,2050,SO2,356.89,AP2,ACS,3649.64,1302520.22,0.1879
p1,WA,2050,SO2,356.89,AP2,H6C,9375.9,3346168.55,0.4827
p1,WA,2050,SO2,356.89,EASIUR,ACS,18204.36,6496958.78,0.9371
p1,WA,2050,SO2,356.89,EASIUR,H6C,46771.73,16692375.61,2.4078
p1,WA,2050,SO2,356.89,InMAP,ACS,4154.93,1482854.1,0.2139
p1,WA,2050,SO2,356.89,InMAP,H6C,10674.16,3809505.11,0.5495
p10,CA,2010,SO2,10351.97,AP2,ACS,22816.59,236196580.76,34.0697
p10,CA,2010,SO2,10351.97,AP2,H6C,58622.06,606853567.72,87.5344
p10,CA,2010,SO2,10351.97,EASIUR,ACS,11194.08,115880707.47,16.715
p10,CA,2010,SO2,10351.97,EASIUR,H6C,28760.03,297722842.43,42.9444
p10,CA,2010,SO2,10351.97,InMAP,ACS,18448.86,190982010.96,27.5478
p10,CA,2010,SO2,10351.97,InMAP,H6C,47399.94,490682588.99,70.7775
p10,CA,2015,SO2,7310.82,AP2,ACS,22816.59,166807934.33,24.0609
p10,CA,2015,SO2,7310.82,AP2,H6C,58622.06,428575171.35,61.819
p10,CA,2015,SO2,7310.82,EASIUR,ACS,11194.08,81837854.64,11.8045
p10,CA,2015,SO2,7310.82,EASIUR,H6C,28760.03,210259319.54,30.3284
p10,CA,2015,SO2,7310.82,InMAP,ACS,18448.86,134876273.99,19.455
p10,CA,2015,SO2,7310.82,InMAP,H6C,47399.94,346532319.89,49.9849
p10,CA,2020,SO2,5047.02,AP2,ACS,22816.59,115155720.37,16.6104
p10,CA,2020,SO2,5047.02,AP2,H6C,58622.06,295866517.3,42.6767
p10,CA,2020,SO2,5047.02,EASIUR,ACS,11194.08,56496695.69,8.1493
p10,CA,2020,SO2,5047.02,EASIUR,H6C,28760.03,145152348.43,20.9372
p10,CA,2020,SO2,5047.02,InMAP,ACS,18448.86,93111724.89,13.4307
p10,CA,2020,SO2,5047.02,InMAP,H6C,47399.94,239228302.22,34.507
p10,CA,2023,SO2,2911.71,AP2,ACS,22816.59,66435184.42,9.5828
p10,CA,2023,SO2,2911.71,AP2,H6C,58622.06,170690145.29,24.6209
p10,CA,2023,SO2,2911.71,EASIUR,ACS,11194.08,32593851.05,4.7014
p10,CA,2023,SO2,2911.71,EASIUR,H6C,28760.03,83740720.88,12.079
p10,CA,2023,SO2,2911.71,InMAP,ACS,18448.86,53717649.42,7.7484
p10,CA,2023,SO2,2911.71,InMAP,H6C,47399.94,138014649.43,19.9077
p10,CA,2026,SO2,1403.09,AP2,ACS,22816.59,32013807.16,4.6178
p10,CA,2026,SO2,1403.09,AP2,H6C,58622.06,82252219.86,11.8643
p10,CA,2026,SO2,1403.09,EASIUR,ACS,11194.08,15706335.0,2.2655
p10,CA,2026,SO2,1403.09,EASIUR,H6C,28760.03,40353004.41,5.8206
p10,CA,2026,SO2,1403.09,InMAP,ACS,18448.86,25885477.47,3.7338
p10,CA,2026,SO2,1403.09,InMAP,H6C,47399.94,66506541.84,9.5931
p10,CA,2029,SO2,1381.23,AP2,ACS,22816.59,31514922.13,4.5458
p10,CA,2029,SO2,1381.23,AP2,H6C,58622.06,80970447.89,11.6794
p10,CA,2029,SO2,1381.23,EASIUR,ACS,11194.08,15461576.37,2.2302
p10,CA,2029,SO2,1381.23,EASIUR,H6C,28760.03,39724166.06,5.7299
p10,CA,2029,SO2,1381.23,InMAP,ACS,18448.86,25482092.86,3.6756
p10,CA,2029,SO2,1381.23,InMAP,H6C,47399.94,65470141.59,9.4436
