ba,state_abbr,year,pollutant,tons,model,cr,md,damage_$,mortality
p1,WA,2010,SO2,62.67,AP2,ACS,3649.64,228720.87,0.033
p1,WA,2010,SO2,62.67,AP2,H6C,9375.9,587582.87,0.0848
p1,WA,2010,SO2,62.67,EASIUR,ACS,18204.36,1140857.55,0.1646
p1,WA,2010,SO2,62.67,EASIUR,H6C,46771.73,2931159.56,0.4228
p1,WA,2010,SO2,62.67,InMAP,ACS,4154.93,260387.26,0.0376
p1,WA,2010,SO2,62.67,InMAP,H6C,10674.16,668944.17,0.0965
p1,WA,2015,SO2,27.43,AP2,ACS,3649.64,100106.17,0.0144
p1,WA,2015,SO2,27.43,AP2,H6C,9375.9,257172.29,0.0371
p1,WA,2015,SO2,27.43,EASIUR,ACS,18204.36,499328.64,0.072
p1,WA,2015,SO2,27.43,EASIUR,H6C,46771.73,1282905.04,0.1851
p1,WA,2015,SO2,27.43,InMAP,ACS,4154.93,113965.86,0.0164
p1,WA,2015,SO2,27.43,InMAP,H6C,10674.16,292782.37,0.0422
p1,WA,2020,SO2,56.45,AP2,ACS,3649.64,206007.46,0.0297
p1,WA,2020,SO2,56.45,AP2,H6C,9375.9,529232.23,0.0763
p1,WA,2020,SO2,56.45,EASIUR,ACS,18204.36,1027563.3,0.1482
p1,WA,2020,SO2,56.45,EASIUR,H6C,46771.73,2640077.18,0.3808
p1,WA,2020,SO2,56.45,InMAP,ACS,4154.93,234529.19,0.0338
p1,WA,2020,SO2,56.45,InMAP,H6C,10674.16,602513.85,0.0869
p1,WA,2023,SO2,29.74,AP2,ACS,3649.64,108557.46,0.0157
p1,WA,2023,SO2,29.74,AP2,H6C,9375.9,278883.63,0.0402
p1,WA,2023,SO2,29.74,EASIUR,ACS,18204.36,541483.61,0.0781
p1,WA,2023,SO2,29.74,EASIUR,H6C,46771.73,1391212.13,0.2007
p1,WA,2023,SO2,29.74,InMAP,ACS,4154.93,123587.24,0.0178
p1,WA,2023,SO2,29.74,InMAP,H6C,10674.16,317500.03,0.0458
p1,WA,2026,SO2,62.97,AP2,ACS,3649.64,229823.0,0.0332
p1,WA,2026,SO2,62.97,AP2,H6C,9375.9,590414.25,0.0852
p1,WA,2026,SO2,62.97,EASIUR,ACS,18204.36,1146354.99,0.1654
p1,WA,2026,SO2,62.97,EASIUR,H6C,46771.73,2945283.9,0.4248
p1,WA,2026,SO2,62.97,InMAP,ACS,4154.93,261641.99,0.0377
p1,WA,2026,SO2,62.97,InMAP,H6C,10674.16,672167.6,0.097
p1,WA,2029,SO2,56.64,AP2,ACS,3649.64,206712.38,0.0298
p1,WA,2029,SO2,56.64,AP2,H6C,9375.9,531043.17,0.0766
p1,WA,2029,SO2,56.64,EASIUR,ACS,18204.36,1031079.44,0.1487
p1,WA,2029,SO2,56.64,EASIUR,H6C,46771.73,2649111.05,0.3821
p1,WA,2029,SO2,56.64,InMAP,ACS,4154.93,235331.7,0.0339
p1,WA,2029,SO2,56.64,InMAP,H6C,10674.16,604575.55,0.0872
p1,WA,2032,SO2,34.12,AP2,ACS,3649.64,124533.24,0.018
p1,WA,2032,SO2,34.12,AP2,H6C,9375.9,319925.34,0.0461
p1,WA,2032,SO2,34.12,EASIUR,ACS,18204.36,621170.66,0.0896
p1,WA,2032,SO2,34.12,EASIUR,H6C,46771.73,1595948.86,0.2302
p1,WA,2032,SO2,34.12,InMAP,ACS,4154.93,141774.87,0.0205
p1,WA,2032,SO2,34.12,InMAP,H6C,10674.16,364224.69,0.0525
p1,WA,2035,SO2,25.87,AP2,ACS,3649.64,94432.17,0.0136
p1,WA,2035,SO2,25.87,AP2,H6C,9375.9,242595.82,0.035
p1,WA,2035,SO2,25.87,EASIUR,ACS,18204.36,471026.79,0.0679
p1,WA,2035,SO2,25.87,EASIUR,H6C,46771.73,1210190.25,0.1746
p1,WA,2035,SO2,25.87,InMAP,ACS,4154.93,107506.3,0.0155
p1,WA,2035,SO2,25.87,InMAP,H6C,10674.16,276187.53,0.0398
p1,WA,2038,SO2,77.02,AP2,ACS,3649.64,281088.74,0.0405
p1,WA,2038,SO2,77.02,AP2,H6C,9375.9,722115.71,0.1042
p1,WA,2038,SO2,77.02,EASIUR,ACS,18204.36,1402068.04,0.2022
p1,WA,2038,SO2,77.02,EASIUR,H6C,46771.73,3602277.19,0.5196
p1,WA,2038,SO2,77.02,InMAP,ACS,4154.93,320005.47,0.0462
p1,WA,2038,SO2,77.02,InMAP,H6C,10674.16,822105.47,0.1186
p1,WA,2041,SO2,145.73,AP2,ACS,3649.64,531864.8,0.0767
p1,WA,2041,SO2,145.73,AP2,H6C,9375.9,1366358.26,0.1971
p1,WA,2041,SO2,145.73,EASIUR,ACS,18204.36,2652936.69,0.3827
p1,WA,2041,SO2,145.73,EASIUR,H6C,46771.73,6816083.83,0.9832
p1,WA,2041,SO2,145.73,InMAP,ACS,4154.93,605501.46,0.0873
p1,WA,2041,SO2,145.73,InMAP,H6C,10674.16,1555554.87,0.2244
p1,WA,2044,SO2,242.03,AP2,ACS,3649.64,883315.43,0.1274
p1,WA,2044,SO2,242.03,AP2,H6C,9375.9,2269233.34,0.3273
p1,WA,2044,SO2,242.03,EASIUR,ACS,18204.36,4405969.18,0.6355
p1,WA,2044,SO2,242.03,EASIUR,H6C,46771.73,11320079.9,1.6328
p1,WA,2044,SO2,242.03,InMAP,ACS,4154.93,1005610.42,0.1451
p1,WA,2044,SO2,242.03,InMAP,H6C,10674.16,2583449.07,0.3726
